address,bathrooms,country,detailedType_typology,detailedType_subTypology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,hasParkingSpace,parkingSpaceIncluded,parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts_subtitle,suggestedTexts_title,thumbnail,url,geopoint,prediction,Discount%,benefits,GoodDeal
calle de Suecia,2,es,flat,,8442,San Blas,False,ensa-lucas2h-rosas1200,4,False,False,True,False,False,40.4282719,-3.6056027,Madrid,Rosas,False,16,rent,,,,1100.0,12.0,8.3101182E7,flat,Madrid,2,False,90.0,good,"Rosas, Madrid",Piso en calle de Suecia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/d2/52/615549268.jpg,https://www.idealista.com/inmueble/83101182/,POINT(-3.6056027 40.4282719),1014.734614576226,-8,-85.26538542377398,0
"calle Isla de Tavira, 22",2,es,flat,,7312,Fuencarral,True,,2,False,False,True,False,False,40.4814932,-3.7186473,Madrid,Peñagrande,False,7,rent,True,True,,1100.0,11.0,8.2656704E7,flat,Madrid,3,True,96.0,good,"Peñagrande, Madrid","Piso en calle Isla de Tavira, 22",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/d9/0d/602109010.jpg,https://www.idealista.com/inmueble/82656704/,POINT(-3.7186473 40.4814932),1328.3346896819771,17,228.33468968197712,1
barrio Mirasierra,3,es,flat,duplex,8952,Fuencarral,True,1807230060,7,False,False,True,False,False,40.497,-3.71105,Madrid,Mirasierra,False,42,rent,True,True,,2300.0,16.0,8.1851121E7,duplex,Madrid,4,False,143.0,good,"Mirasierra, Madrid",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/af/8e/586207638.jpg,https://www.idealista.com/inmueble/81851121/,POINT(-3.71105 40.497),1743.4773919183142,-32,-556.5226080816858,0
"calle de Vicente Blasco Ibáñez, 13",2,es,flat,,9112,Hortaleza,True,,1,False,False,True,False,False,40.4909694,-3.658762,Madrid,Sanchinarro,False,13,rent,True,True,,1100.0,10.0,8.319435E7,flat,Madrid,2,True,105.0,good,"Sanchinarro, Madrid","Piso en calle de Vicente Blasco Ibáñez, 13",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/8e/7f/613196618.jpg,https://www.idealista.com/inmueble/83194350/,POINT(-3.658762 40.4909694),1314.8653297606409,16,214.86532976064086,1
calle de Isaac Peral,1,es,flat,,2599,Moncloa,False,0A-TERESA-014,2,False,False,True,False,False,40.4375875,-3.7178272,Madrid,Ciudad Universitaria,False,4,rent,,,,800.0,27.0,8.3011373E7,flat,Madrid,2,False,30.0,good,"Ciudad Universitaria, Madrid",Piso en calle de Isaac Peral,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/22/94/615531542.jpg,https://www.idealista.com/inmueble/83011373/,POINT(-3.7178272 40.4375875),606.1855511614724,-32,-193.8144488385276,0
"avenida Juan Carlos I, 8",2,es,flat,,14760,Golf - El Carralero,True,,3,False,False,True,False,False,40.4610799,-3.8685286,Majadahonda,,False,15,rent,True,True,,1190.0,11.0,1877441.0,flat,Madrid,3,True,110.0,good,"Golf - El Carralero, Majadahonda","Piso en avenida Juan Carlos I, 8",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/6e/8d/614878842.jpg,https://www.idealista.com/inmueble/1877441/,POINT(-3.8685286 40.4610799),1445.8822739401924,18,255.88227394019236,1
"calle de Breton de los Herreros, 12",1,es,flat,,2574,Chamberí,True,,-1,False,False,True,False,False,40.439542,-3.6995894,Madrid,Nuevos Ministerios-Ríos Rosas,False,14,rent,,,,1200.0,20.0,3.4954074E7,flat,Madrid,2,True,60.0,good,"Nuevos Ministerios-Ríos Rosas, Madrid","Piso en calle de Breton de los Herreros, 12",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/7c/95/172300647.jpg,https://www.idealista.com/inmueble/34954074/,POINT(-3.6995894 40.439542),1360.425805536927,12,160.4258055369271,1
"avenida de Burgos, 5",4,es,flat,,6415,Chamartín,True,,2,False,False,True,False,False,40.4705023,-3.6769186,Madrid,Castilla,False,6,rent,True,True,,3600.0,18.0,8.2554503E7,flat,Madrid,4,True,200.0,good,"Castilla, Madrid","Piso en avenida de Burgos, 5",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/a5/46/600197138.jpg,https://www.idealista.com/inmueble/82554503/,POINT(-3.6769186 40.4705023),2827.1639390240157,-27,-772.8360609759843,0
barrio Imperial,2,es,flat,,1431,Arganzuela,True,,4,False,False,True,False,False,40.4070836,-3.7154704,Madrid,Imperial,False,19,rent,,,,1100.0,13.0,8.2800005E7,flat,Madrid,2,False,85.0,good,"Imperial, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/70/cc/605258459.jpg,https://www.idealista.com/inmueble/82800005/,POINT(-3.7154704 40.4070836),1289.6503837729574,15,189.6503837729574,1
"calle del General Palanca, Madrid",1,es,flat,studio,2057,Arganzuela,True,,1,False,False,True,False,False,40.3990125,-3.69685,Madrid,Delicias,False,7,rent,True,True,,650.0,16.0,8.2070852E7,studio,Madrid,0,False,40.0,good,"Delicias, Madrid","Estudio en calle del General Palanca, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/10/91/590766934.jpg,https://www.idealista.com/inmueble/82070852/,POINT(-3.69685 40.3990125),584.6147423782509,-11,-65.38525762174913,0
"avenida de Badajoz, Madrid",1,es,flat,studio,4904,Ciudad Lineal,True,BADA,4,False,False,True,False,False,40.4396039,-3.6546738,Madrid,San Pascual,False,17,rent,,,,700.0,18.0,8.3434865E7,studio,Madrid,0,False,40.0,good,"San Pascual, Madrid","Estudio en avenida de Badajoz, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/3f/e5/617952586.jpg,https://www.idealista.com/inmueble/83434865/,POINT(-3.6546738 40.4396039),541.9992121326045,-29,-158.0007878673955,0
barrio Goya,2,es,flat,,2661,Salamanca,True,02185,6,False,False,True,True,True,40.4258235,-3.675117,Madrid,Goya,False,29,rent,,,,2800.0,10.0,8.3433503E7,flat,Madrid,5,False,280.0,good,"Goya, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/56/1a/617920537.jpg,https://www.idealista.com/inmueble/83433503/,POINT(-3.675117 40.4258235),3163.8701380265043,12,363.87013802650426,1
barrio Castilla,2,es,flat,,6057,Chamartín,True,,3,False,False,True,False,False,40.4691666,-3.685108,Madrid,Castilla,False,32,rent,,,,1400.0,13.0,8.34287E7,flat,Madrid,3,False,110.0,good,"Castilla, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/77/79/617844489.jpg,https://www.idealista.com/inmueble/83428700/,POINT(-3.685108 40.4691666),1719.8042313837084,19,319.8042313837084,1
"gran Vía de Hortaleza, Madrid, 86",1,es,flat,,7704,Hortaleza,True,,4,False,False,True,False,False,40.4688312,-3.6442489,Madrid,Canillas,False,8,rent,True,True,,980.0,14.0,8.3411647E7,flat,Madrid,1,True,71.0,good,"Canillas, Madrid","Piso en gran Vía de Hortaleza, Madrid, 86",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/16/32/617490445.jpg,https://www.idealista.com/inmueble/83411647/,POINT(-3.6442489 40.4688312),842.4598237683243,-16,-137.54017623167567,0
barrio Recoletos,2,es,flat,,1507,Salamanca,True,EOR19950,5,True,False,True,False,False,40.4212208,-3.6873979,Madrid,Recoletos,False,39,rent,,,,2700.0,27.0,3.6447763E7,flat,Madrid,2,False,101.0,good,"Recoletos, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/85/7c/200299588.jpg,https://www.idealista.com/inmueble/36447763/,POINT(-3.6873979 40.4212208),2420.522077399534,-12,-279.4779226004662,0
barrio Nuevos Ministerios-Ríos Rosas,4,es,flat,,2825,Chamberí,True,AM1811026,3,False,False,True,True,True,40.4411102,-3.6950981,Madrid,Nuevos Ministerios-Ríos Rosas,False,36,rent,True,True,,4000.0,16.0,8.3162268E7,flat,Madrid,4,False,249.0,good,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/67/ec/612556645.jpg,https://www.idealista.com/inmueble/83162268/,POINT(-3.6950981 40.4411102),3432.783645514858,-17,-567.2163544851419,0
calle de García de Paredes,1,es,flat,,2386,Chamberí,True,202964,3,False,False,True,True,True,40.438094,-3.7029,Madrid,Trafalgar,False,24,rent,,,,1300.0,24.0,8.2988366E7,flat,Madrid,2,False,55.0,good,"Trafalgar, Madrid",Piso en calle de García de Paredes,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/0c/40/609278229.jpg,https://www.idealista.com/inmueble/82988366/,POINT(-3.7029 40.438094),1363.643756267959,5,63.643756267958906,1
barrio Nuevos Ministerios-Ríos Rosas,5,es,flat,,2586,Chamberí,True,204479,3,False,False,True,False,False,40.4383102,-3.6929981,Madrid,Nuevos Ministerios-Ríos Rosas,False,29,rent,True,True,,4000.0,16.0,8.3346739E7,flat,Madrid,5,False,249.0,good,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/bc/19/616243812.jpg,https://www.idealista.com/inmueble/83346739/,POINT(-3.6929981 40.4383102),3599.9536978759816,-11,-400.04630212401844,0
"calle del Amor de Dios, Madrid, 4",1,es,flat,,634,Centro,False,3469-00869,3,False,False,True,False,False,40.4130021,-3.6983995,Madrid,Huertas-Cortes,False,7,rent,,,,1300.0,15.0,8.2969051E7,flat,Madrid,2,True,85.0,good,"Huertas-Cortes, Madrid","Piso en calle del Amor de Dios, Madrid, 4",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/0e/71/608899213.jpg,https://www.idealista.com/inmueble/82969051/,POINT(-3.6983995 40.4130021),1331.1257289619973,2,31.12572896199731,1
paseo DE LA CASTELLANA,1,es,flat,,5932,Tetuán,False,PA:305,5,False,False,True,False,False,40.4684,-3.68707,Madrid,Ventilla-Almenara,False,23,rent,,,,1280.0,15.0,8.1455404E7,flat,Madrid,3,False,85.0,good,"Ventilla-Almenara, Madrid",Piso en paseo DE LA CASTELLANA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/21/09/577280463.jpg,https://www.idealista.com/inmueble/81455404/,POINT(-3.68707 40.4684),1056.5807654632974,-21,-223.41923453670256,0
"avenida de Burgos, 46",2,es,flat,duplex,7700,Chamartín,True,AtiBur#461516,15,False,False,True,False,False,40.4823941,-3.6755331,Madrid,Castilla,False,28,rent,True,True,,2800.0,9.0,8.2120005E7,duplex,Madrid,3,True,315.0,good,"Castilla, Madrid","Dúplex en avenida de Burgos, 46",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/0a/e1/591776281.jpg,https://www.idealista.com/inmueble/82120005/,POINT(-3.6755331 40.4823941),3050.9000113356506,8,250.90001133565056,1
"calle Colombia, 62",2,es,flat,,5546,Chamartín,True,384,5,True,True,True,True,False,40.4583308,-3.6681465,Madrid,Bernabéu-Hispanoamérica,False,1,rent,,,,1250.0,14.0,2.5686821E7,flat,Madrid,3,True,89.0,good,"Bernabéu-Hispanoamérica, Madrid","Piso en calle Colombia, 62",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/4f/36/278000864.jpg,https://www.idealista.com/inmueble/25686821/,POINT(-3.6681465 40.4583308),2014.6201472370565,38,764.6201472370565,1
"COLOMBIA, 61",2,es,flat,,5554,Chamartín,True,420,3,False,True,True,True,False,40.4586136,-3.668543,Madrid,Bernabéu-Hispanoamérica,False,1,rent,True,False,160.0,1250.0,14.0,8.2333929E7,flat,Madrid,3,True,90.0,good,"Bernabéu-Hispanoamérica, Madrid","Piso en COLOMBIA, 61",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/b6/46/606344475.jpg,https://www.idealista.com/inmueble/82333929/,POINT(-3.668543 40.4586136),1847.6888968136775,32,597.6888968136775,1
"paseo de la Castellana, 201",2,es,flat,,5930,Tetuán,True,,3,True,False,True,True,False,40.4687536,-3.6891394,Madrid,Ventilla-Almenara,False,29,rent,,,,1400.0,16.0,8.1993589E7,flat,Madrid,2,True,90.0,good,"Ventilla-Almenara, Madrid","Piso en paseo de la Castellana, 201",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/44/1c/589229738.jpg,https://www.idealista.com/inmueble/81993589/,POINT(-3.6891394 40.4687536),1786.287682114042,22,386.2876821140419,1
de Santa Engracia,1,es,flat,,2378,Chamberí,False,03773,4,False,False,True,True,True,40.437794,-3.6998398,Madrid,Nuevos Ministerios-Ríos Rosas,False,25,rent,,,,1250.0,19.0,8.3329579E7,flat,Madrid,2,False,65.0,good,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en de Santa Engracia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/55/ff/615891268.jpg,https://www.idealista.com/inmueble/83329579/,POINT(-3.6998398 40.437794),1382.4755672240724,10,132.4755672240724,1
"calle Concejal Francisco José Jiménez Martín, 88",2,es,flat,,3632,Latina,True,,2,False,False,True,True,False,40.4009737,-3.7417956,Madrid,Los Cármenes,False,31,rent,True,False,50.0,1400.0,12.0,3.8013319E7,flat,Madrid,5,True,120.0,good,"Los Cármenes, Madrid","Piso en calle Concejal Francisco José Jiménez Martín, 88",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/38/89/613731340.jpg,https://www.idealista.com/inmueble/38013319/,POINT(-3.7417956 40.4009737),1692.5719383955336,17,292.5719383955336,1
"calle Pedro Laborde, Madrid, 49",1,es,flat,,5709,Puente de Vallecas,True,AS-02260,4,False,False,False,True,False,40.386412,-3.6496624,Madrid,Portazgo,False,28,rent,,,,700.0,9.0,8.3276558E7,flat,Madrid,2,True,74.0,good,"Portazgo, Madrid","Piso en calle Pedro Laborde, Madrid, 49",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/b1/f7/23/614866026.jpg,https://www.idealista.com/inmueble/83276558/,POINT(-3.6496624 40.386412),909.3110703899897,23,209.3110703899897,1
barrio Bernabéu-Hispanoamérica,3,es,flat,,4307,Chamartín,True,S460,5,True,False,True,False,False,40.4534903,-3.6884075,Madrid,Bernabéu-Hispanoamérica,False,38,rent,True,True,,2800.0,16.0,8.2394937E7,flat,Madrid,4,False,180.0,good,"Bernabéu-Hispanoamérica, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/fb/9b/598723074.jpg,https://www.idealista.com/inmueble/82394937/,POINT(-3.6884075 40.4534903),2747.4061348327323,-2,-52.59386516726772,0
barrio Comillas,1,es,flat,,2551,Carabanchel,True,02469,6,False,False,True,True,True,40.3939317,-3.7083384,Madrid,Comillas,False,21,rent,,,,1300.0,14.0,8.3292453E7,flat,Madrid,3,False,90.0,good,"Comillas, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/99/7e/615126538.jpg,https://www.idealista.com/inmueble/83292453/,POINT(-3.7083384 40.3939317),1086.6798850408118,-20,-213.32011495918823,0
barrio Nuevos Ministerios-Ríos Rosas,4,es,flat,,2641,Chamberí,True,02475,3,False,False,True,True,True,40.4388102,-3.6928981,Madrid,Nuevos Ministerios-Ríos Rosas,False,34,rent,True,True,,4000.0,16.0,8.3312286E7,flat,Madrid,4,False,250.0,good,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/0b/92/615563842.jpg,https://www.idealista.com/inmueble/83312286/,POINT(-3.6928981 40.4388102),3438.6526343584405,-16,-561.3473656415595,0
"calle Guadaíra, Madrid",1,es,flat,,5573,Puente de Vallecas,True,Bárbara Orellana BOG,4,False,False,True,True,False,40.3870285,-3.6510683,Madrid,Portazgo,False,34,rent,,,,700.0,10.0,8.3245669E7,flat,Madrid,2,False,68.0,good,"Portazgo, Madrid","Piso en calle Guadaíra, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/05/0f/614304729.jpg,https://www.idealista.com/inmueble/83245669/,POINT(-3.6510683 40.3870285),936.7574843085276,25,236.75748430852764,1
barrio Huertas-Cortes,3,es,flat,penthouse,589,Centro,True,152169,4,False,False,True,True,False,40.4143589,-3.6978814,Madrid,Huertas-Cortes,False,40,rent,True,True,,2600.0,19.0,8.2551654E7,penthouse,Madrid,2,False,134.0,good,"Huertas-Cortes, Madrid",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/57/06/600037335.jpg,https://www.idealista.com/inmueble/82551654/,POINT(-3.6978814 40.4143589),2501.2523267978017,-4,-98.74767320219826,0
avenida de Europa,2,es,flat,,7529,Zona Avenida Europa,True,152685,-1,False,False,True,True,False,40.4435875,-3.78579,Pozuelo de Alarcón,Zona Avenida Europa,False,40,rent,True,True,,1400.0,12.0,8.2607556E7,flat,Madrid,3,False,120.0,good,"Zona Avenida Europa, Pozuelo de Alarcón",Piso en avenida de Europa,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/2b/54/611254691.jpg,https://www.idealista.com/inmueble/82607556/,POINT(-3.78579 40.4435875),1604.4790088423276,13,204.47900884232763,1
de la Drácena,2,es,flat,,5754,Chamartín,True,03508,3,False,False,True,True,True,40.4616335,-3.6705203,Madrid,Nueva España,False,23,rent,,,,1300.0,15.0,8.2948541E7,flat,Madrid,2,False,85.0,good,"Nueva España, Madrid",Piso en de la Drácena,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/6e/15/608310818.jpg,https://www.idealista.com/inmueble/82948541/,POINT(-3.6705203 40.4616335),1653.9921580869848,21,353.9921580869848,1
santa Engracia,1,es,flat,,2248,Chamberí,True,11.2,2,False,False,True,True,False,40.4367372,-3.7010881,Madrid,Trafalgar,False,30,rent,,,,1400.0,21.0,8.2735239E7,flat,Madrid,2,False,67.0,good,"Trafalgar, Madrid",Piso en santa Engracia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/3e/d7/615843629.jpg,https://www.idealista.com/inmueble/82735239/,POINT(-3.7010881 40.4367372),1482.3531540490028,6,82.3531540490028,1
"calle Alameda, 12",1,es,flat,,1039,Centro,True,504,2,True,False,True,False,False,40.4116235,-3.693816,Madrid,Huertas-Cortes,False,5,rent,True,True,,1400.0,19.0,2.5473376E7,flat,Madrid,1,True,74.0,good,"Huertas-Cortes, Madrid","Piso en calle Alameda, 12",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/f1/da/45507234.jpg,https://www.idealista.com/inmueble/25473376/,POINT(-3.693816 40.4116235),1666.926020441473,16,266.92602044147293,1
"avenida de Badajoz, Madrid",1,es,flat,studio,4878,Ciudad Lineal,True,BADA,4,False,False,True,False,False,40.4399039,-3.6552738,Madrid,San Pascual,False,21,rent,True,False,60.0,700.0,18.0,8.3334797E7,studio,Madrid,0,False,40.0,good,"San Pascual, Madrid","Estudio en avenida de Badajoz, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/da/50/616001425.jpg,https://www.idealista.com/inmueble/83334797/,POINT(-3.6552738 40.4399039),622.4391173468696,-12,-77.56088265313042,0
barrio Castilla,2,es,flat,duplex,7571,Chamartín,True,02283,15,False,False,True,True,True,40.4812941,-3.6760331,Madrid,Castilla,False,26,rent,True,True,,2800.0,9.0,8.3227933E7,duplex,Madrid,3,False,320.0,good,"Castilla, Madrid",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/de/47/613951950.jpg,https://www.idealista.com/inmueble/83227933/,POINT(-3.6760331 40.4812941),3187.09299006531,12,387.09299006531,1
"calle de Pío Baroja, Madrid",2,es,flat,penthouse,2494,Retiro,True,IL-03003,5,False,False,True,True,True,40.4158905,-3.6747112,Madrid,Niño Jesús,False,39,rent,True,True,,2800.0,22.0,8.2269551E7,penthouse,Madrid,4,False,126.0,good,"Niño Jesús, Madrid","Ático en calle de Pío Baroja, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/18/43/605365121.jpg,https://www.idealista.com/inmueble/82269551/,POINT(-3.6747112 40.4158905),2269.1964019243005,-23,-530.8035980756995,0
"de Silva, Madrid",2,es,flat,duplex,617,Centro,True,02968,4,False,False,True,True,True,40.4221633,-3.7050689,Madrid,Malasaña-Universidad,False,25,rent,,,,1399.0,12.0,8.2725229E7,duplex,Madrid,2,False,120.0,good,"Malasaña-Universidad, Madrid","Dúplex en de Silva, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/15/bd/603485942.jpg,https://www.idealista.com/inmueble/82725229/,POINT(-3.7050689 40.4221633),2011.3636472608514,30,612.3636472608514,1
calle de caracas,1,es,flat,,1460,Chamberí,True,27,3,True,False,True,False,False,40.4289992,-3.698263,Madrid,Almagro,False,17,rent,,,,1300.0,19.0,3.4189084E7,flat,Madrid,1,False,70.0,good,"Almagro, Madrid",Piso en calle de caracas,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/80/91/ed/595645318.jpg,https://www.idealista.com/inmueble/34189084/,POINT(-3.698263 40.4289992),1809.121442545938,28,509.12144254593795,1
"calle de Arturo Soria, 347",2,es,flat,,8069,Ciudad Lineal,True,2805-015243-01,10,False,False,True,False,False,40.4829888,-3.6654587,Madrid,Costillares,False,32,rent,True,True,,1400.0,12.0,8.3193998E7,flat,Madrid,3,True,120.0,good,"Costillares, Madrid","Piso en calle de Arturo Soria, 347",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/be/47/613187168.jpg,https://www.idealista.com/inmueble/83193998/,POINT(-3.6654587 40.4829888),1498.1525442571321,7,98.15254425713215,1
"calle de Fernán Gonzalez, 48",2,es,flat,,2520,Retiro,True,2806-015206-01,3,False,False,True,False,False,40.4196367,-3.6746403,Madrid,Ibiza,False,31,rent,,,,1300.0,12.0,8.3049492E7,flat,Madrid,3,True,106.0,good,"Ibiza, Madrid","Piso en calle de Fernán Gonzalez, 48",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/3d/7f/610572301.jpg,https://www.idealista.com/inmueble/83049492/,POINT(-3.6746403 40.4196367),1792.3272046485324,27,492.3272046485324,1
